Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST103756,44,106745,38859,707,120,No
CUST103757,22,54443,12302,737,60,No
CUST103758,42,23993,6958,750,36,No
CUST103759,37,103204,50214,798,60,No
CUST103760,56,57393,67280,657,84,Yes
CUST103761,34,54804,41570,585,180,Yes
CUST103762,30,25865,14827,705,360,No
CUST103763,55,113524,123595,812,72,Yes
CUST103764,45,37763,24664,647,60,No
CUST103765,23,71461,36819,728,12,No
CUST103766,58,92816,105923,729,24,No
CUST103767,37,80543,84531,693,36,No
CUST103768,32,68509,71501,680,24,Yes
CUST103769,44,27458,19558,615,60,No
CUST103770,49,49757,49231,520,48,No
CUST103771,63,74695,28336,602,72,No
CUST103772,45,50321,38909,653,60,No
CUST103773,56,75084,88888,757,72,No
CUST103774,46,87044,42735,673,60,No
CUST103775,58,94063,93532,644,36,No
CUST103776,21,39346,27168,618,360,Yes
CUST103777,40,124916,29956,726,24,No
CUST103778,48,89187,85889,775,240,No
CUST103779,36,69957,25784,754,48,No
CUST103780,37,97238,80851,722,60,No
CUST103781,60,129135,36889,577,24,No
CUST103782,48,34032,39030,655,24,No
CUST103783,32,64368,31651,816,60,No
CUST103784,47,15000,6397,759,120,No
CUST103785,62,74816,24625,572,36,Yes
CUST103786,50,79135,90689,676,72,No
CUST103787,61,69021,62941,705,36,Yes
CUST103788,54,53637,50508,627,60,Yes
CUST103789,57,18762,13122,518,240,Yes
CUST103790,26,79338,53532,687,180,No
CUST103791,27,106386,32982,625,60,No
CUST103792,52,55225,41962,625,36,No
CUST103793,52,81001,36201,655,36,No
CUST103794,45,30796,36251,671,360,Yes
CUST103795,53,81430,81152,679,36,No
CUST103796,27,60165,36881,618,180,No
CUST103797,32,50940,17897,665,60,No
CUST103798,36,50991,50243,557,360,No
CUST103799,36,60160,19375,702,60,No
CUST103800,63,79561,30976,480,48,No
CUST103801,56,37196,15307,660,72,No
CUST103802,33,60072,45468,744,360,No
CUST103803,27,68963,68070,606,360,No
CUST103804,56,42524,21871,730,120,No
CUST103805,29,114917,32713,761,120,No
CUST103806,52,48663,32338,448,72,No
CUST103807,31,53264,50500,669,120,Yes
CUST103808,28,45542,19203,479,180,No
CUST103809,53,114962,48275,672,60,No
CUST103810,43,83823,96164,679,72,No
CUST103811,45,46585,53766,506,60,Yes
CUST103812,28,97656,116256,815,72,No
CUST103813,65,75017,75592,700,180,No
CUST103814,42,76431,29669,621,48,No
CUST103815,24,61388,25291,783,36,No
CUST103816,60,51265,27695,554,60,No
CUST103817,23,78444,40644,594,36,No
CUST103818,49,56373,65197,519,60,No
CUST103819,61,115419,114158,806,240,Yes
CUST103820,49,38268,35360,703,72,No
CUST103821,54,108404,41840,726,180,No
CUST103822,54,67217,74579,701,36,No
CUST103823,48,77477,79636,720,240,Yes
CUST103824,33,90829,33029,685,72,No
CUST103825,35,54244,58105,699,12,Yes
CUST103826,43,91606,43261,688,72,No
CUST103827,64,15000,5000,637,360,Yes
CUST103828,46,52000,44555,677,24,Yes
CUST103829,24,46898,40042,699,72,No
CUST103830,46,38662,11403,688,240,No
CUST103831,60,64626,33531,577,12,Yes
CUST103832,29,79644,95001,586,72,Yes
CUST103833,25,87566,76920,756,60,Yes
CUST103834,52,76022,70706,659,48,No
CUST103835,40,53358,22032,721,72,No
CUST103836,31,79225,22087,604,24,No
CUST103837,35,73107,34865,577,120,Yes
CUST103838,52,93401,41928,621,12,No
CUST103839,48,89423,38858,664,48,No
CUST103840,42,70762,27792,633,60,No
CUST103841,61,47569,36854,771,60,No
CUST103842,37,53676,28346,693,48,No
CUST103843,46,56255,57400,809,180,No
CUST103844,64,62118,23850,708,240,No
CUST103845,27,76701,50978,511,180,Yes
CUST103846,62,87879,18776,754,60,No
CUST103847,46,68722,46847,574,180,No
CUST103848,45,70403,18012,696,240,No
CUST103849,30,73583,86660,626,60,No
CUST103850,65,57102,56565,830,48,No
CUST103851,39,46865,32342,781,24,No
CUST103852,31,26114,7484,628,60,Yes
CUST103853,33,52621,41699,671,240,Yes
CUST103854,28,81829,78455,697,72,No
CUST103855,60,52427,20484,740,84,No
CUST103856,24,64055,49208,682,24,No
CUST103857,51,81661,82821,608,36,No
CUST103858,48,83017,80381,630,60,No
CUST103859,31,43012,43141,680,360,No
CUST103860,63,94926,102456,766,60,No
CUST103861,21,98184,111702,710,180,No
CUST103862,58,41754,25283,626,24,No
CUST103863,44,49404,37980,725,72,No
CUST103864,51,99777,98845,653,72,No
CUST103865,61,66329,59506,742,180,No
CUST103866,46,15000,17933,850,12,No
CUST103867,25,35008,7480,655,36,No
CUST103868,40,63766,35399,736,36,No
CUST103869,61,40924,19686,628,240,No
CUST103870,31,59664,27584,672,36,No
CUST103871,53,70810,29919,682,12,No
CUST103872,58,106556,96873,666,60,No
CUST103873,47,62739,17866,850,60,No
CUST103874,54,96814,91161,659,180,No
CUST103875,35,105719,94452,721,240,Yes
CUST103876,52,105858,47721,545,60,No
CUST103877,41,77119,34922,710,240,No
CUST103878,25,20918,17338,760,120,No
CUST103879,26,81521,78437,643,36,Yes
CUST103880,58,96210,103569,504,240,Yes
CUST103881,42,67973,71517,677,84,No
CUST103882,38,113615,132348,681,60,Yes
CUST103883,34,91496,71494,731,84,No
CUST103884,30,84207,93357,821,60,No
CUST103885,33,97160,97987,653,24,Yes
CUST103886,51,78334,85750,620,120,No
CUST103887,50,15000,5000,598,180,No
CUST103888,23,57522,67065,694,120,No
CUST103889,50,99929,67305,714,36,No
CUST103890,26,49810,49719,642,360,No
CUST103891,49,64413,21076,735,12,No
CUST103892,28,43879,26149,713,48,No
CUST103893,64,114598,54028,683,36,No
CUST103894,65,112037,55084,617,12,No
CUST103895,63,47903,15485,646,60,No
CUST103896,64,73682,74107,510,72,Yes
CUST103897,53,52988,11087,697,180,No
CUST103898,37,85374,43755,682,360,No
CUST103899,31,82742,30979,693,180,No
CUST103900,33,90293,71245,715,60,No
CUST103901,31,78298,35567,707,120,No
CUST103902,51,143385,65813,672,180,No
CUST103903,48,44302,30495,683,60,No
CUST103904,64,27235,23223,582,120,Yes
CUST103905,26,60173,19334,639,60,No
CUST103906,61,30800,11566,684,60,No
CUST103907,36,32688,14617,628,60,No
CUST103908,24,44967,52780,740,84,Yes
CUST103909,55,46945,28033,634,120,No
CUST103910,46,46135,36861,695,48,No
CUST103911,32,82955,36628,688,72,No
CUST103912,31,57345,39594,732,240,No
CUST103913,57,65512,17958,743,360,No
CUST103914,45,92356,21680,729,36,No
CUST103915,38,50842,34000,533,36,No
CUST103916,39,63386,37947,764,84,No
CUST103917,43,79144,26662,787,60,No
CUST103918,58,21461,19049,646,12,No
CUST103919,38,15000,17894,697,48,No
CUST103920,46,78653,46849,618,180,No
CUST103921,26,82300,67861,544,120,No
CUST103922,24,121606,141425,628,60,No
CUST103923,64,73952,76284,642,60,No
CUST103924,49,90493,60047,655,72,No
CUST103925,54,65113,61043,613,36,No
CUST103926,37,77431,25408,629,60,No
CUST103927,63,111681,79528,679,12,Yes
CUST103928,63,16900,8096,626,60,No
CUST103929,36,80340,29016,718,48,No
CUST103930,22,123390,77277,728,84,No
CUST103931,54,77051,25505,847,72,No
CUST103932,28,111264,100025,759,60,No
CUST103933,33,54270,35614,697,12,No
CUST103934,62,69199,50594,637,36,No
CUST103935,28,70838,24537,701,72,No
CUST103936,50,15000,5097,703,24,No
CUST103937,52,40796,31960,644,24,Yes
CUST103938,56,42578,50455,735,84,Yes
CUST103939,50,90552,26826,582,120,Yes
CUST103940,21,91804,44592,663,48,No
CUST103941,63,78101,83526,719,60,Yes
CUST103942,59,90603,24669,660,240,No
CUST103943,37,65896,70897,666,240,No
CUST103944,40,100048,72463,670,48,No
CUST103945,44,70220,42712,622,180,No
CUST103946,42,71447,36415,762,72,No
CUST103947,49,63360,31497,609,360,No
CUST103948,42,87111,44061,702,60,No
CUST103949,64,59470,64513,709,120,No
CUST103950,29,94411,87216,614,120,No
CUST103951,57,41696,36264,685,60,Yes
CUST103952,30,42527,42474,616,120,No
CUST103953,56,87186,39854,777,36,No
CUST103954,57,67786,55452,600,24,No
CUST103955,48,58653,38715,634,60,No
CUST103956,48,92251,90631,594,240,No
CUST103957,62,54818,27916,585,60,Yes
CUST103958,63,64995,54802,791,72,No
CUST103959,41,104981,113612,718,72,No
CUST103960,44,108479,65321,690,36,Yes
CUST103961,62,109310,29144,634,60,No
CUST103962,60,62947,45073,744,120,No
CUST103963,22,100768,55017,622,360,No
CUST103964,28,46276,40363,736,36,No
CUST103965,47,47327,54475,619,60,No
CUST103966,42,15000,10284,635,24,No
CUST103967,57,111822,74495,733,36,No
CUST103968,47,48401,41363,740,60,No
CUST103969,49,66837,20285,722,60,No
CUST103970,23,47242,21425,607,36,No
CUST103971,64,87379,97775,649,36,No
CUST103972,33,60609,52726,691,120,No
CUST103973,65,37380,7979,621,360,Yes
CUST103974,30,81042,32792,776,48,No
CUST103975,56,34157,30155,512,84,Yes
CUST103976,29,49065,47318,625,36,No
CUST103977,47,17328,18019,644,240,No
CUST103978,54,34401,16931,481,84,No
CUST103979,21,74463,84220,582,180,Yes
CUST103980,52,20887,15727,724,12,No
CUST103981,45,32971,29560,682,72,No
CUST103982,49,69941,55725,790,60,No
CUST103983,27,56410,18206,788,48,No
CUST103984,23,119801,139342,710,36,No
CUST103985,40,115847,37404,702,72,No
CUST103986,40,48302,21972,685,120,No
CUST103987,50,83928,85072,494,12,Yes
CUST103988,55,88732,72636,582,72,Yes
CUST103989,55,55063,57164,687,36,No
CUST103990,59,32611,23341,723,36,No
CUST103991,47,69693,40212,700,72,No
CUST103992,46,65679,73682,618,48,Yes
CUST103993,34,59106,13964,746,60,No
CUST103994,37,81058,85608,784,48,Yes
CUST103995,38,51232,22072,746,84,No
CUST103996,65,41200,43208,749,60,No
CUST103997,49,72727,24669,641,360,No
CUST103998,40,79649,62144,755,48,No
CUST103999,47,40584,44160,690,120,No
CUST104000,38,93202,62775,716,36,No
CUST104001,24,25738,24363,706,60,Yes
CUST104002,21,55547,55806,671,60,Yes
CUST104003,21,63550,59514,620,48,No
CUST104004,46,54094,60874,674,60,No
CUST104005,65,55873,36141,749,36,No
CUST104006,40,116777,43572,649,12,No
CUST104007,43,48728,12075,743,36,No
CUST104008,30,131031,58500,732,120,No
CUST104009,31,80928,27774,659,120,No
CUST104010,61,72301,54800,777,48,No
CUST104011,61,81906,31529,655,60,No
CUST104012,25,133248,31837,786,12,No
CUST104013,21,45160,10657,710,36,No
CUST104014,37,41990,43316,679,120,Yes
CUST104015,42,51128,40465,618,72,No
CUST104016,54,70804,39515,674,36,No
CUST104017,65,26856,29387,666,36,No
CUST104018,61,70558,19065,592,180,No
CUST104019,49,112339,132596,665,36,No
CUST104020,24,73785,60230,624,48,No
CUST104021,25,62683,24037,721,84,No
CUST104022,31,54546,47950,771,72,No
CUST104023,41,92463,89077,594,60,Yes
CUST104024,55,49354,31061,800,180,No
CUST104025,32,116160,123319,671,36,No
CUST104026,46,118334,41504,612,120,No
CUST104027,39,76419,36592,733,36,No
CUST104028,65,69712,20460,649,72,No
CUST104029,27,95766,39348,674,180,No
CUST104030,27,97370,42719,652,60,No
CUST104031,46,49850,55714,623,120,Yes
CUST104032,60,56836,15807,731,180,No
CUST104033,25,36941,23177,660,36,No
CUST104034,41,80227,58758,579,120,Yes
CUST104035,34,86666,95219,719,240,No
CUST104036,24,36252,43419,596,72,Yes
CUST104037,43,58620,55888,599,36,No
CUST104038,62,36319,42522,763,24,Yes
CUST104039,40,47530,46917,596,36,Yes
CUST104040,35,83775,97447,518,24,No
CUST104041,65,51663,46872,724,60,No
CUST104042,49,62479,17479,659,24,No
CUST104043,28,29317,17646,665,36,No
CUST104044,61,74675,63220,658,60,No
CUST104045,39,68893,37941,696,60,Yes
CUST104046,59,51776,24510,627,72,No
CUST104047,48,65275,50745,783,120,No
CUST104048,47,74507,84454,577,12,No
CUST104049,24,49628,11662,711,24,No
CUST104050,35,33093,32075,725,24,Yes
CUST104051,55,115139,106242,627,60,No
CUST104052,57,54168,63049,608,12,No
CUST104053,21,67581,76415,751,120,No
CUST104054,23,95271,91673,611,36,No
CUST104055,44,158226,113987,638,240,No
CUST104056,47,38888,15721,742,60,No
CUST104057,60,81246,60547,682,60,No
CUST104058,56,52311,50499,554,120,Yes
CUST104059,54,56530,61938,802,120,No
CUST104060,49,51995,51460,643,72,No
CUST104061,44,41859,16545,652,240,No
CUST104062,44,68968,55153,698,60,No
CUST104063,62,33137,17635,724,180,No
CUST104064,24,93670,19596,817,60,No
CUST104065,23,71375,28566,564,180,No
CUST104066,54,80561,25233,738,36,No
CUST104067,43,58345,60837,732,48,No
CUST104068,43,60820,27886,670,84,No
CUST104069,65,77189,37413,735,36,No
CUST104070,25,40899,47440,745,36,No
CUST104071,51,61050,35353,583,48,No
CUST104072,61,48510,10167,802,84,No
CUST104073,26,47736,23097,571,180,No
CUST104074,57,17254,5509,601,84,No
CUST104075,30,103483,31336,662,180,No
CUST104076,60,52837,14662,815,60,No
CUST104077,27,99084,78599,658,24,No
CUST104078,59,96720,37658,678,24,No
CUST104079,58,37850,21243,780,60,Yes
CUST104080,41,42790,45444,659,48,No
CUST104081,40,134013,83669,598,36,Yes
CUST104082,23,113773,126936,651,60,No
CUST104083,42,69212,48306,776,84,No
CUST104084,24,76434,45771,685,60,Yes
CUST104085,48,54229,51539,815,180,Yes
CUST104086,32,80809,22075,732,120,No
CUST104087,58,52070,15073,635,120,No
CUST104088,56,19191,16350,684,360,Yes
CUST104089,61,36961,25390,620,48,No
CUST104090,25,70527,69851,633,84,No
CUST104091,33,41723,46574,850,180,No
CUST104092,43,68318,40196,751,72,No
CUST104093,50,43133,34352,740,120,No
CUST104094,57,50441,35344,636,60,No
CUST104095,45,91329,107915,790,72,No
CUST104096,47,76187,78555,757,24,No
CUST104097,34,69758,77553,812,360,No
CUST104098,56,91974,41787,808,180,No
CUST104099,59,82015,79762,576,180,No
CUST104100,36,106164,49416,602,84,No
CUST104101,42,58504,23913,610,36,No
CUST104102,41,59259,67808,614,12,Yes
CUST104103,41,37472,8218,703,180,Yes
CUST104104,28,59275,69078,640,60,No
CUST104105,36,94119,32872,825,36,No
CUST104106,51,102500,104492,813,72,No
CUST104107,62,94008,44741,680,60,No
CUST104108,30,25145,13847,817,84,Yes
CUST104109,52,97079,40458,784,60,No
CUST104110,54,24037,18881,648,84,Yes
CUST104111,29,92453,50673,539,180,No
CUST104112,37,60805,52134,665,36,No
CUST104113,31,87563,18883,635,48,No
CUST104114,52,36689,9700,694,60,No
CUST104115,30,99279,29750,686,360,No
CUST104116,42,33376,20660,684,60,No
CUST104117,37,53289,54077,717,60,No
CUST104118,24,45048,49020,595,84,No
CUST104119,45,26143,11629,709,60,No
CUST104120,41,72363,56036,649,360,No
CUST104121,57,115152,111509,694,180,No
CUST104122,58,136673,66810,747,60,No
CUST104123,21,72429,44110,594,84,No
CUST104124,45,97917,70889,660,24,Yes
CUST104125,56,75802,25384,672,84,No
CUST104126,37,82472,18637,644,120,No
CUST104127,61,61446,21679,743,48,No
CUST104128,44,74877,61912,630,36,Yes
CUST104129,22,83437,22830,641,240,No
CUST104130,60,55539,21643,630,60,No
CUST104131,35,68063,36608,756,84,No
CUST104132,52,68539,19045,646,12,No
CUST104133,59,90660,35511,712,60,No
CUST104134,26,43349,48172,818,180,No
CUST104135,21,68711,15068,675,60,No
CUST104136,43,117800,100534,758,72,Yes
CUST104137,59,99102,57916,797,36,No
CUST104138,37,103729,90519,752,60,No
CUST104139,54,70611,55690,679,240,No
CUST104140,61,78025,33043,725,72,No
CUST104141,49,95056,99544,590,240,No
CUST104142,29,109006,75426,625,240,No
CUST104143,33,21210,21688,638,240,Yes
CUST104144,26,37114,22492,837,180,Yes
CUST104145,26,102736,121710,623,12,No
CUST104146,40,63078,61217,622,240,No
CUST104147,23,53207,62037,607,36,No
CUST104148,37,38646,27606,719,12,No
CUST104149,32,56125,37811,690,24,No
CUST104150,65,34941,33385,756,48,No
CUST104151,21,122277,132095,727,72,Yes
CUST104152,37,69439,80837,583,60,Yes
CUST104153,23,68551,35959,623,12,No
CUST104154,46,84702,84592,776,60,Yes
CUST104155,35,94059,38625,666,60,Yes
CUST104156,56,93647,69821,763,120,No
CUST104157,52,96841,36785,670,36,No
CUST104158,52,54229,29685,612,36,No
CUST104159,24,62553,70770,659,36,No
CUST104160,38,89226,30880,612,48,Yes
CUST104161,39,56815,47293,640,72,No
CUST104162,63,69872,55405,694,60,No
CUST104163,55,79969,25649,716,48,No
CUST104164,60,89630,47144,569,60,Yes
CUST104165,34,25558,19500,679,60,No
CUST104166,53,87869,34021,639,360,No
CUST104167,34,64157,64197,635,36,No
CUST104168,54,87686,102782,689,180,No
CUST104169,24,89423,37089,641,120,No
CUST104170,44,110198,42637,777,12,No
CUST104171,49,103836,68006,763,360,No
CUST104172,39,103664,98249,763,120,No
CUST104173,26,106092,51094,645,84,No
CUST104174,53,77284,16993,613,60,No
CUST104175,60,70805,52482,686,60,No
CUST104176,39,91820,106199,669,36,No
CUST104177,21,88302,52211,637,12,No
CUST104178,25,62273,38618,598,180,No
CUST104179,47,80121,93654,677,180,No
CUST104180,36,69123,61838,652,36,No
CUST104181,26,48652,44720,728,120,No
CUST104182,60,102262,77995,727,120,No
CUST104183,33,71380,83844,757,36,Yes
CUST104184,55,121218,107747,592,60,Yes
CUST104185,39,29363,32153,708,60,No
CUST104186,32,56081,50438,629,120,No
CUST104187,36,70816,66221,595,180,No
CUST104188,63,98435,48274,650,24,No
CUST104189,30,79987,40272,755,72,No
CUST104190,45,77762,76439,654,120,No
CUST104191,40,41818,20771,790,120,No
CUST104192,51,41076,31332,718,36,No
CUST104193,24,78063,35078,652,60,No
CUST104194,64,35897,36507,761,180,Yes
CUST104195,43,56703,17606,711,48,No
CUST104196,22,82523,84953,615,60,No
CUST104197,42,45442,36478,810,180,No
CUST104198,57,110134,42612,698,24,No
CUST104199,28,100598,74647,681,180,No
CUST104200,27,30715,14820,620,48,Yes
CUST104201,34,46691,24441,763,12,No
CUST104202,23,15000,8273,716,36,No
CUST104203,36,50435,13281,724,24,No
CUST104204,39,89160,105740,644,24,No
CUST104205,38,59653,13812,738,84,No
CUST104206,36,81520,70311,744,36,No
CUST104207,28,31942,18246,633,240,No
CUST104208,53,89949,76098,581,60,No
CUST104209,32,56122,31218,721,60,No
CUST104210,31,70304,61428,570,60,Yes
CUST104211,25,67678,62889,691,84,Yes
CUST104212,47,38211,34029,649,60,Yes
CUST104213,32,41173,12927,765,24,No
CUST104214,37,94195,80715,653,180,No
CUST104215,26,79975,38387,758,60,No
CUST104216,53,96251,22022,644,24,No
CUST104217,25,78116,48028,750,60,No
CUST104218,48,73575,46613,824,84,No
CUST104219,34,26850,17914,605,36,No
CUST104220,25,63241,57222,700,180,No
CUST104221,53,69315,35271,850,84,No
CUST104222,61,118828,61230,685,84,No
CUST104223,39,87174,22713,684,60,No
CUST104224,42,108402,96133,735,360,Yes
CUST104225,25,84938,65218,683,36,No
CUST104226,22,52217,28689,560,72,No
CUST104227,50,72928,66014,759,48,Yes
CUST104228,59,75906,55970,540,120,Yes
CUST104229,24,46521,31134,651,12,No
CUST104230,53,60390,42957,765,12,No
CUST104231,33,64856,54242,655,180,No
CUST104232,40,110140,94721,631,60,No
CUST104233,27,17981,8792,742,48,No
CUST104234,35,100145,34124,620,72,No
CUST104235,43,46580,16612,594,120,Yes
CUST104236,34,35698,29965,699,36,No
CUST104237,43,99499,106750,667,36,No
CUST104238,39,88297,53817,593,360,No
CUST104239,49,101363,37456,725,72,No
CUST104240,40,90018,86111,713,60,Yes
CUST104241,49,121496,125443,655,180,Yes
CUST104242,44,83968,90734,660,60,Yes
CUST104243,38,66088,53322,713,36,No
CUST104244,30,78573,83345,763,36,No
CUST104245,61,101087,21776,660,60,No
CUST104246,28,50516,15520,726,180,No
CUST104247,46,53703,15712,720,24,No
CUST104248,49,62276,56833,742,36,No
CUST104249,30,17385,5000,683,180,No
CUST104250,37,73452,51149,616,24,No
CUST104251,22,22847,15369,648,72,Yes
CUST104252,26,71326,36426,704,36,No
CUST104253,25,91632,98083,807,72,No
CUST104254,48,58078,21514,646,60,No
CUST104255,61,111928,61836,736,24,No
CUST104256,25,33487,32622,657,72,No
CUST104257,38,99782,22992,688,84,Yes
CUST104258,46,86878,75840,786,84,Yes
CUST104259,40,27099,27543,734,72,Yes
CUST104260,61,137770,155993,593,60,No
CUST104261,47,68406,73625,640,60,Yes
CUST104262,32,48063,24963,768,72,No
CUST104263,27,34823,27384,690,84,No
CUST104264,23,64500,17885,600,84,No
CUST104265,30,66815,30593,623,72,No
CUST104266,54,72566,21351,729,36,No
CUST104267,45,62555,32228,750,36,No
CUST104268,55,85831,92284,681,36,No
CUST104269,36,60309,32999,850,240,No
CUST104270,22,21626,16477,738,120,Yes
CUST104271,44,66266,41972,663,60,No
CUST104272,30,15000,9884,623,36,No
CUST104273,58,78844,92214,612,24,No
CUST104274,42,45517,22583,703,180,No
CUST104275,46,74084,61292,646,180,No
CUST104276,63,102852,63775,797,24,Yes
CUST104277,59,46281,12086,783,120,No
CUST104278,47,96531,66542,724,60,No
CUST104279,49,59165,59954,597,48,No
CUST104280,58,113830,34007,633,120,No
CUST104281,40,60871,16410,768,72,No
CUST104282,47,48988,17324,641,120,No
CUST104283,61,87181,84077,759,24,Yes
CUST104284,40,59105,54613,713,48,No
CUST104285,64,48964,37458,684,48,No
CUST104286,39,58054,38793,631,48,No
CUST104287,40,68885,74969,673,60,No
CUST104288,55,103555,100106,693,48,No
CUST104289,22,21648,21907,752,60,Yes
CUST104290,50,70577,71513,618,60,No
CUST104291,54,85623,72156,662,120,No
CUST104292,42,74836,49243,683,72,No
CUST104293,23,102747,109392,726,84,No
CUST104294,26,68141,76727,616,36,No
CUST104295,35,65386,14634,588,48,Yes
CUST104296,47,84808,21334,727,12,No
CUST104297,30,72483,83989,574,24,No
CUST104298,29,60240,28744,770,36,No
CUST104299,53,82904,88987,669,24,Yes
CUST104300,52,53687,31611,572,72,No
CUST104301,26,54721,17461,646,360,No
CUST104302,61,56800,15929,707,24,No
CUST104303,56,103827,37015,643,180,No
CUST104304,22,15000,6748,681,24,No
CUST104305,49,79890,55006,732,84,No
CUST104306,24,70857,63877,666,84,No
CUST104307,21,27978,33193,614,240,No
CUST104308,39,77743,49873,659,24,No
CUST104309,46,81894,58815,779,48,No
CUST104310,45,84741,61167,798,24,No
CUST104311,30,15000,11092,539,60,No
CUST104312,35,104160,74760,756,240,No
CUST104313,42,51557,10764,698,120,No
CUST104314,41,87164,17583,745,120,No
CUST104315,42,88527,26352,641,60,No
CUST104316,56,48083,14500,556,180,No
CUST104317,54,86511,78284,721,60,No
CUST104318,50,60363,24442,614,36,No
CUST104319,45,18216,19941,583,180,No
CUST104320,65,99194,111951,588,36,Yes
CUST104321,48,50624,59528,722,24,Yes
CUST104322,21,48638,55403,690,24,No
CUST104323,65,59923,28277,735,72,No
CUST104324,24,76806,54515,727,72,No
CUST104325,27,68568,25744,651,36,No
CUST104326,29,83702,84222,675,120,Yes
CUST104327,56,36513,39742,644,120,No
CUST104328,39,51440,54078,665,240,No
CUST104329,21,67100,42499,612,72,No
CUST104330,30,117447,112593,707,120,No
CUST104331,56,67155,19984,755,120,No
CUST104332,29,97131,23335,623,36,No
CUST104333,65,70964,67645,770,48,No
CUST104334,62,57909,36214,688,60,No
CUST104335,52,63832,76314,697,12,No
CUST104336,52,65790,19556,561,48,No
CUST104337,26,85091,89824,553,60,No
CUST104338,58,104365,70966,690,24,No
CUST104339,37,78992,81137,735,24,No
CUST104340,30,99677,101384,633,60,Yes
CUST104341,47,45880,51202,797,120,Yes
CUST104342,55,59634,29689,731,180,No
CUST104343,41,51892,59665,616,60,Yes
CUST104344,45,77861,27381,682,60,No
CUST104345,48,61026,17207,850,60,No
CUST104346,35,88244,55736,593,36,No
CUST104347,24,46725,48048,717,36,No
CUST104348,49,71076,47864,657,120,No
CUST104349,29,87171,89724,729,60,No
CUST104350,47,18367,17076,769,120,No
CUST104351,46,123041,50376,653,120,No
CUST104352,39,62921,72289,758,36,No
CUST104353,48,19374,5052,835,60,No
CUST104354,37,73952,81220,685,60,Yes
CUST104355,63,70836,35733,735,60,No
CUST104356,61,67953,47577,639,60,No
CUST104357,62,94780,58987,681,360,No
CUST104358,40,88686,32977,668,180,No
CUST104359,65,77447,43227,736,240,No
CUST104360,60,81254,31927,764,12,No
CUST104361,59,67391,27218,672,36,No
CUST104362,43,114387,44274,787,24,No
CUST104363,52,33020,22751,787,36,Yes
CUST104364,53,73491,73339,739,60,No
CUST104365,25,71626,55078,644,84,No
CUST104366,63,90332,98752,637,60,No
CUST104367,54,48904,40910,623,240,Yes
CUST104368,60,26408,23486,746,240,Yes
CUST104369,31,73921,64134,595,36,Yes
CUST104370,23,77031,50028,727,180,No
CUST104371,53,107240,95373,604,60,Yes
CUST104372,31,38241,10314,738,60,Yes
CUST104373,36,98867,104784,681,120,No
CUST104374,38,129185,126319,773,24,No
CUST104375,50,60556,26961,760,180,No
CUST104376,30,37726,36520,780,84,Yes
CUST104377,38,59826,12722,782,180,No
CUST104378,58,70350,29353,690,360,No
CUST104379,39,84095,22297,599,60,Yes
CUST104380,56,55215,54123,606,24,No
CUST104381,33,108880,104076,534,36,Yes
CUST104382,23,42137,42712,604,48,No
CUST104383,30,26520,5423,685,24,Yes
CUST104384,58,97668,68488,641,180,No
CUST104385,21,15000,13573,667,48,No
CUST104386,47,64897,23064,714,360,No
CUST104387,28,147942,125720,659,120,No
CUST104388,62,69699,19802,601,36,No
CUST104389,37,41981,16008,676,60,No
CUST104390,29,68565,46336,617,60,No
CUST104391,26,68730,58666,661,60,Yes
CUST104392,63,74016,25600,774,60,No
CUST104393,45,86557,33344,661,12,No
CUST104394,59,44022,17805,804,84,Yes
CUST104395,48,112189,49217,780,60,No
CUST104396,53,76128,32473,639,120,No
CUST104397,57,88170,52474,602,180,No
CUST104398,29,54296,46357,676,36,No
CUST104399,38,102160,65181,761,12,No
CUST104400,41,63574,62047,646,120,No
CUST104401,22,76939,70728,744,360,No
CUST104402,63,46672,15240,765,60,No
CUST104403,58,45077,11217,626,36,No
CUST104404,60,87205,94002,633,36,No
CUST104405,56,58910,16485,730,48,No
CUST104406,63,48654,16948,691,48,No
CUST104407,57,53920,11977,632,60,No
CUST104408,35,87474,72458,655,84,No
CUST104409,48,54274,42462,675,36,No
CUST104410,38,67059,79593,570,24,Yes
CUST104411,54,70376,76494,734,60,No
CUST104412,42,22066,13479,646,180,No
CUST104413,31,33222,18989,485,60,Yes
CUST104414,33,78407,38957,678,360,No
CUST104415,24,51574,18175,628,60,No
CUST104416,42,96418,32597,798,36,No
CUST104417,27,94170,31291,639,36,No
CUST104418,63,87979,27636,603,84,No
CUST104419,44,115494,50876,716,60,No
CUST104420,24,67923,34414,634,72,No
CUST104421,48,86222,100154,625,120,No
CUST104422,35,55390,43120,716,120,No
CUST104423,21,131309,155942,607,12,No
CUST104424,23,119591,68462,578,180,No
CUST104425,34,70297,46229,801,60,No
CUST104426,58,79665,41791,721,60,No
CUST104427,21,103982,39813,662,60,No
CUST104428,58,66322,22759,680,72,No
CUST104429,58,53584,61358,715,36,No
CUST104430,41,91850,109009,748,60,No
CUST104431,49,71961,17624,627,48,No
CUST104432,25,74575,26127,706,48,No
CUST104433,30,49143,30642,645,24,No
CUST104434,48,27058,10453,667,36,No
CUST104435,41,75904,42801,691,36,No
CUST104436,27,92624,30482,680,60,No
CUST104437,23,64355,42250,731,180,No
CUST104438,65,105911,49958,714,36,No
CUST104439,40,52402,28921,574,60,No
CUST104440,39,43632,12841,585,48,No
