customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
4250,44.0,Other,South,Secondary,Self-Employed,595447.33,282270.98,Home,733.1,11,113,19.32,2020-07-03,0
4251,63.0,Other,North,Secondary,Unemployed,687751.83,197243.42,Education,582.7,0,58,66.75,2025-01-28,0
4252,,Male,South,Post-Graduate,Unemployed,604076.52,181529.44,Education,557.4,8,486,36.24,2024-11-28,1
4253,41.0,Other,North,Primary,,594051.49,426512.98,Business,850.0,3,122,81.48,2023-06-19,0
4254,44.0,Other,South,Primary,Unemployed,506200.54,,Home,696.0,11,428,58.02,2018-12-06,1
4255,55.0,Other,North,Post-Graduate,Unemployed,865894.2,605621.06,Home,619.7,12,478,71.82,2024-10-16,1
4256,40.0,Female,North,Primary,Unemployed,731810.6,10000.0,Other,732.6,0,317,92.42,2022-04-23,0
4257,32.0,Other,South,Primary,Unemployed,,358772.8,Business,759.7,8,225,35.86,2022-01-18,0
4258,41.0,Other,West,Primary,Unemployed,737483.26,477824.43,Business,744.6,1,495,32.26,2019-07-06,0
4259,28.0,Female,East,Secondary,Salaried,557861.57,215244.88,Home,631.6,5,342,33.36,2024-08-19,0
4260,47.0,Other,South,Primary,Salaried,794399.33,458786.44,Car,533.6,9,345,23.02,2021-11-06,1
4261,43.0,Other,North,Graduate,Salaried,267494.32,320144.89,Education,691.4,10,493,30.88,2021-04-02,1
4262,56.0,Male,West,Post-Graduate,Unemployed,416643.55,406636.26,Car,709.5,9,431,74.09,2020-02-03,1
4263,39.0,Female,West,Primary,Self-Employed,1079522.88,496390.9,Business,694.0,8,45,89.8,2018-12-31,0
4264,63.0,Female,North,Post-Graduate,Self-Employed,548171.75,604375.67,Education,682.4,2,32,91.96,2023-07-06,0
4265,50.0,Male,North,Primary,Salaried,710066.65,205430.61,Car,617.4,10,275,10.49,2018-09-12,1
4266,24.0,Male,East,Primary,Salaried,468524.11,341657.78,Home,640.7,1,146,80.09,2024-08-08,0
4267,67.0,Other,South,Post-Graduate,Self-Employed,797497.66,230002.6,Car,654.0,5,343,64.08,2018-11-16,0
4268,38.0,Other,East,Post-Graduate,Unemployed,560931.54,158872.98,Other,592.8,4,170,42.08,2023-10-22,0
4269,27.0,Male,North,Graduate,Unemployed,379574.22,672774.78,Business,702.5,6,488,37.91,2022-12-21,1
4270,68.0,Male,South,Post-Graduate,Self-Employed,520381.27,517502.03,Business,,10,316,74.08,2023-09-24,0
4271,28.0,Other,North,Post-Graduate,Unemployed,360892.19,274401.8,Other,603.4,1,74,42.04,2022-08-13,0
4272,57.0,Other,West,Post-Graduate,Self-Employed,517674.22,307818.09,Business,488.2,7,350,12.28,2023-08-20,1
4273,39.0,Female,West,Post-Graduate,Salaried,1136430.57,218482.16,Other,618.0,5,312,87.23,2023-03-16,1
4274,22.0,Other,South,Post-Graduate,Salaried,514174.36,336078.82,Car,684.3,6,273,21.31,2025-05-09,0
4275,57.0,Female,West,Primary,Self-Employed,,680021.13,Car,766.1,2,227,52.39,2023-08-11,1
4276,62.0,Male,North,Post-Graduate,Salaried,945296.53,597861.25,Car,642.2,6,6,73.23,2022-01-12,0
4277,25.0,Other,North,Secondary,Unemployed,700213.75,419480.89,Car,711.5,9,90,77.91,2023-09-12,0
4278,58.0,,South,Post-Graduate,Unemployed,267438.8,153080.68,Home,779.7,7,208,62.57,2020-06-11,0
4279,49.0,Other,North,Graduate,Unemployed,377135.7,208485.7,Education,647.8,11,10,45.48,2020-02-11,0
4280,35.0,Other,East,Post-Graduate,Self-Employed,317286.7,372607.85,Home,707.3,7,163,85.9,2023-02-04,1
4281,28.0,Female,East,Primary,Unemployed,554462.78,10000.0,Education,603.7,9,198,30.37,2020-04-07,1
4282,27.0,Male,West,Secondary,Unemployed,430610.5,643504.08,Business,763.8,11,400,43.3,2023-02-08,1
4283,,Other,North,Post-Graduate,Salaried,1110650.92,597680.63,Business,794.8,6,222,48.15,2018-09-16,0
4284,28.0,Female,North,Primary,Salaried,6375160.01,489024.27,Car,571.8,9,415,60.88,2018-07-04,1
4285,26.0,Other,North,Post-Graduate,Salaried,745345.44,1179864.27,Education,631.5,3,475,36.56,2019-03-23,0
4286,26.0,Female,East,Graduate,Salaried,856017.56,10789.03,Car,692.0,1,147,44.65,2021-11-15,0
4287,36.0,Female,West,Post-Graduate,Salaried,1143263.58,10000.0,Home,618.1,12,159,73.41,2018-12-23,1
4288,65.0,Female,East,Graduate,Salaried,538498.42,492952.26,Education,759.8,11,162,53.26,2021-09-25,1
4289,32.0,Female,North,Post-Graduate,Unemployed,911290.72,270894.07,Business,763.2,6,192,29.64,2020-11-29,0
4290,60.0,Male,East,Primary,Self-Employed,852516.91,555253.11,Education,566.3,7,253,53.12,2019-02-10,1
4291,30.0,Male,North,Graduate,Salaried,611092.19,886837.85,Education,570.3,1,355,79.74,2020-06-04,1
4292,68.0,Other,East,Post-Graduate,Self-Employed,909864.11,500887.84,Home,631.2,6,485,27.74,2019-09-21,0
4293,70.0,Female,East,Secondary,Unemployed,838316.82,320854.26,Education,736.2,10,303,18.82,2019-12-10,0
4294,,Male,North,Post-Graduate,Salaried,776914.89,738557.03,Car,695.5,1,299,78.07,2025-04-04,1
4295,57.0,Male,West,Graduate,Self-Employed,379456.52,10000.0,Home,732.3,2,167,59.52,2020-06-20,0
4296,28.0,Male,South,Primary,Salaried,,622581.42,Business,607.3,11,155,93.18,2019-03-19,1
4297,32.0,Male,West,Post-Graduate,Unemployed,1048249.7,94695.91,Home,,10,323,24.45,2022-01-31,0
4298,52.0,Male,West,Secondary,Unemployed,1360992.25,684848.58,Car,757.1,6,9,51.77,2018-12-16,0
4299,,Female,South,Post-Graduate,Unemployed,815836.44,1106818.57,Car,761.4,5,110,17.0,2022-03-10,1
4300,66.0,Other,East,Primary,Self-Employed,1039447.62,114257.94,Business,784.4,0,399,33.18,2018-04-25,0
4301,63.0,Female,West,Secondary,Salaried,196204.85,409423.57,Business,732.3,8,93,16.59,2025-04-18,1
4302,33.0,Other,West,Secondary,Salaried,1083637.36,381929.74,Car,676.4,8,225,82.53,2021-03-12,0
4303,34.0,Other,North,Secondary,Self-Employed,1327994.85,50151.78,Education,708.9,8,376,28.26,2023-09-30,0
4304,27.0,Female,North,Graduate,Self-Employed,542498.59,982664.02,Business,679.2,12,253,90.02,2024-01-27,1
4305,39.0,Other,North,Post-Graduate,,593163.44,144709.62,Education,675.9,5,239,59.83,2025-06-28,0
4306,32.0,Other,South,Graduate,Unemployed,819602.2,467847.26,Education,770.1,10,70,32.79,2021-01-05,0
4307,,Female,West,Secondary,Unemployed,346428.05,245750.8,Other,768.4,11,314,48.21,2021-07-27,0
4308,28.0,Male,West,Secondary,Salaried,712292.38,371122.69,Home,665.6,6,221,25.12,2018-01-03,0
4309,40.0,Female,South,Post-Graduate,Salaried,891546.33,845027.84,Education,,4,285,88.71,2019-11-07,1
4310,32.0,Other,South,Primary,Unemployed,991992.63,662672.64,Home,603.1,10,126,10.49,2022-10-07,1
4311,53.0,Male,East,Secondary,Unemployed,917106.66,758390.25,Home,737.0,8,464,25.51,2018-05-28,1
4312,21.0,Other,North,Secondary,Salaried,379721.32,463618.66,Car,626.9,2,105,63.99,2025-08-12,1
4313,52.0,Male,South,Post-Graduate,Unemployed,962294.35,153074.22,Other,690.2,5,49,11.93,2025-07-17,0
4314,29.0,,East,Graduate,Salaried,688599.61,570261.1,Car,602.2,12,297,80.4,2023-11-23,1
4315,48.0,Male,South,Post-Graduate,Unemployed,754046.34,224010.08,Home,652.8,10,244,50.26,2018-05-12,0
4316,52.0,Male,East,Secondary,Unemployed,1061298.2,94934.73,Home,802.1,8,172,22.62,2022-04-11,0
4317,55.0,Other,West,Graduate,Unemployed,364527.27,935584.73,Education,719.0,8,218,87.89,2018-07-06,1
4318,28.0,Female,West,Secondary,Self-Employed,1098752.73,174174.39,Car,704.1,9,464,15.31,2022-07-20,0
4319,65.0,Other,South,Graduate,Salaried,450355.87,710653.48,Car,712.8,5,313,58.94,2023-09-05,1
4320,57.0,Female,East,Secondary,Unemployed,718998.83,280995.05,Other,599.3,10,223,63.44,2018-11-01,1
4321,65.0,Female,West,Post-Graduate,Salaried,721695.77,172913.65,Home,769.8,5,416,51.22,2024-07-09,0
4322,50.0,Male,South,Post-Graduate,Salaried,371502.31,315633.93,Education,662.8,10,365,73.29,2018-07-12,1
4323,60.0,Female,West,Post-Graduate,Salaried,950243.63,681581.75,Home,683.1,5,390,63.66,2022-03-08,0
4324,63.0,Female,South,Primary,Salaried,742615.48,243864.02,Other,604.2,0,197,19.34,2021-11-05,0
4325,69.0,Female,East,Primary,Self-Employed,,399360.75,Car,558.5,9,80,71.64,2022-05-02,1
4326,,Female,East,Primary,Unemployed,334472.76,235535.71,Home,718.1,1,147,28.96,2020-06-11,0
4327,,Female,East,Secondary,Salaried,1015017.0,573259.59,Business,683.1,6,131,57.19,2020-01-13,0
4328,43.0,,North,Post-Graduate,Unemployed,673843.69,716494.75,Education,660.4,11,165,16.82,2023-10-06,1
4329,41.0,Other,South,Graduate,Self-Employed,1001073.44,508681.89,Other,668.7,9,290,86.75,2018-06-17,0
4330,66.0,,North,Primary,Salaried,916092.67,562703.18,Business,666.9,4,320,33.19,2023-11-19,0
4331,58.0,Male,West,Post-Graduate,Self-Employed,510258.47,706166.04,Home,632.4,3,48,43.79,2024-08-09,0
4332,69.0,Other,North,Post-Graduate,Self-Employed,653346.42,278804.8,Home,575.6,7,182,10.25,2024-04-28,1
4333,54.0,Other,South,Primary,Unemployed,917968.5,560807.96,Business,612.7,6,194,18.33,2021-08-28,1
4334,42.0,Male,South,Primary,,552563.39,71063.57,Education,680.7,5,358,40.38,2023-12-24,0
4335,67.0,Male,West,Primary,,253070.53,562219.41,Business,815.3,4,475,49.29,2023-09-21,1
4336,61.0,Male,North,Primary,Unemployed,184985.98,181645.01,Business,614.7,6,365,63.31,2020-09-03,1
4337,23.0,Female,East,Primary,Salaried,554258.06,273597.88,Other,,11,221,20.93,2019-12-09,0
4338,62.0,Other,North,Post-Graduate,Unemployed,549965.47,378508.71,Education,602.1,1,456,40.82,2019-01-26,0
4339,40.0,Female,West,Post-Graduate,Self-Employed,908166.88,577471.91,Business,622.3,0,135,83.93,2019-07-24,0
4340,26.0,Female,North,Post-Graduate,Salaried,50000.0,378810.0,Education,822.5,8,159,77.78,2022-12-10,1
4341,57.0,Male,East,Graduate,Unemployed,951588.22,125321.05,Education,800.3,11,140,12.38,2024-08-03,0
4342,40.0,Female,South,Post-Graduate,Unemployed,929833.98,79919.96,Car,727.3,5,79,80.4,2022-09-21,0
4343,58.0,Female,East,Secondary,Salaried,1227104.53,333696.24,Car,611.3,11,210,51.32,2019-09-14,1
4344,27.0,Other,North,Primary,Salaried,780520.36,429357.52,Education,600.3,9,257,10.77,2021-11-22,1
4345,,Other,North,Primary,Unemployed,723860.6,10000.0,Car,685.1,0,350,77.78,2022-09-23,0
4346,30.0,Other,South,Graduate,Salaried,912405.73,422896.17,Business,607.4,2,110,82.81,2024-10-23,0
4347,21.0,Male,West,Primary,Salaried,1591017.32,838281.41,Education,713.6,5,263,15.72,2020-04-15,0
4348,,Male,South,Primary,Salaried,976090.82,831576.21,Car,630.2,0,47,67.08,2024-03-06,1
4349,41.0,Female,North,Graduate,Salaried,995199.49,111017.57,Car,748.0,6,246,72.41,2018-03-11,0
4350,28.0,Other,West,Graduate,Salaried,169626.1,287855.46,Home,729.4,8,117,37.52,2022-08-26,1
4351,70.0,Other,West,Graduate,Self-Employed,325209.07,382210.21,Other,685.7,9,82,19.41,2019-09-07,0
4352,50.0,Male,South,Primary,Self-Employed,991685.76,281547.14,Other,711.9,9,112,71.09,2020-04-29,0
4353,66.0,Female,West,Graduate,Unemployed,4308902.46,324482.11,Home,539.2,1,430,69.57,2021-10-01,0
4354,29.0,Female,North,Primary,Self-Employed,654800.63,402472.67,Other,647.8,1,283,56.42,2020-03-09,0
4355,66.0,Other,West,Post-Graduate,,1280285.38,636473.67,Education,659.2,5,456,50.24,2022-11-25,0
4356,33.0,Female,West,Graduate,Salaried,440471.23,458078.43,Business,,1,388,21.59,2020-07-23,1
4357,42.0,Male,South,Secondary,Self-Employed,88008.21,875147.31,Home,672.2,0,29,89.47,2020-01-28,1
4358,46.0,Male,West,Secondary,Salaried,518289.45,,Home,,10,378,26.37,2021-12-27,0
4359,25.0,Male,North,Post-Graduate,Self-Employed,391806.74,,Business,553.8,12,320,89.15,2024-06-27,1
4360,61.0,Other,South,Primary,Salaried,906560.77,987287.23,Home,730.6,11,408,19.91,2019-01-18,1
4361,23.0,Male,East,Graduate,Self-Employed,587412.58,319814.33,Business,687.0,0,425,38.18,2025-04-09,0
4362,55.0,Other,South,Secondary,Self-Employed,402056.5,373207.93,Other,650.7,3,285,81.56,2022-01-07,1
4363,35.0,Other,North,Post-Graduate,Self-Employed,999787.87,10000.0,Other,743.8,3,97,36.14,2023-12-06,0
4364,67.0,Female,South,Primary,Self-Employed,714029.94,223884.68,Business,742.0,6,166,36.51,2024-05-31,0
4365,36.0,Male,North,Post-Graduate,Salaried,714265.13,249741.88,Other,650.1,4,237,32.24,2025-08-19,0
4366,37.0,Male,East,Graduate,Unemployed,1136770.93,31084.24,Other,702.8,1,290,23.44,2019-11-01,0
4367,39.0,Other,East,Graduate,Self-Employed,605946.26,834008.17,Home,660.9,5,407,66.51,2024-12-11,0
4368,65.0,Female,South,Post-Graduate,Unemployed,941744.94,576571.08,Home,725.3,2,322,73.15,2019-01-17,0
4369,51.0,Other,West,Primary,Salaried,885856.61,466118.49,Car,661.2,2,230,44.27,2021-02-27,0
4370,67.0,Other,North,Secondary,Self-Employed,1343770.94,294737.84,Car,740.1,10,476,22.52,2021-10-04,0
4371,21.0,Male,South,Secondary,Self-Employed,939401.85,10000.0,Business,711.4,9,497,67.49,2024-04-19,0
4372,56.0,Other,South,Secondary,Unemployed,538606.13,670976.42,Other,705.1,3,293,19.84,2024-09-21,1
4373,26.0,,East,Primary,Self-Employed,221455.32,374696.79,Home,678.1,3,323,52.53,2023-12-20,1
4374,46.0,Female,West,Post-Graduate,Salaried,651859.63,185084.76,Home,767.7,4,217,21.31,2023-08-20,0
4375,51.0,Male,East,Graduate,Self-Employed,1130644.54,244015.84,Business,720.9,11,95,36.33,2023-09-02,0
4376,43.0,Male,North,Graduate,Self-Employed,984344.3,512033.14,Business,634.4,9,236,39.15,2025-04-17,0
4377,68.0,,East,Primary,Salaried,787940.75,704652.16,Home,653.4,1,69,65.71,2019-07-27,1
4378,29.0,Other,South,Primary,Unemployed,1225826.77,894477.28,Car,,3,33,57.06,2023-11-02,0
4379,62.0,Other,West,Primary,Unemployed,851935.43,332840.48,Business,647.9,1,419,52.48,2022-07-28,0
4380,54.0,Male,North,Post-Graduate,Self-Employed,50000.0,96891.17,Car,653.9,6,367,44.74,2021-03-31,1
4381,,Male,North,Secondary,Self-Employed,,205799.77,Education,721.0,9,184,60.25,2019-04-18,0
4382,33.0,Female,West,Secondary,Self-Employed,1107914.29,493163.74,Home,722.1,10,106,46.69,2020-11-24,0
4383,48.0,Other,East,Graduate,Unemployed,435528.99,434097.82,Business,667.9,1,142,53.78,2020-01-22,1
4384,32.0,Other,East,Graduate,,5397872.66,555644.88,Home,628.0,3,88,18.57,2025-04-11,0
4385,30.0,Male,South,Graduate,Unemployed,181113.79,769265.18,Other,636.1,8,422,27.73,2022-05-24,1
4386,33.0,Female,North,Primary,Salaried,907062.42,10943.12,Business,620.1,8,329,92.26,2022-07-23,0
4387,61.0,Male,East,Secondary,Unemployed,390024.15,10000.0,Car,665.9,4,493,36.49,2020-03-12,0
4388,68.0,Male,West,Secondary,Self-Employed,336215.06,552732.82,Education,712.4,12,53,46.73,2020-08-14,1
4389,66.0,Female,North,Post-Graduate,Unemployed,746857.63,446781.83,Other,609.8,5,32,25.57,2024-12-16,1
4390,35.0,Other,East,Primary,Self-Employed,233851.18,18997.31,Other,720.0,8,437,17.08,2020-12-11,0
4391,22.0,Female,North,Graduate,Self-Employed,666713.2,10000.0,Home,720.1,7,272,34.02,2018-06-30,0
4392,37.0,Female,North,Graduate,Unemployed,2150934.49,10000.0,Business,671.0,12,270,49.35,2024-06-18,0
4393,60.0,Male,West,Graduate,Unemployed,549396.58,321692.42,Home,722.9,10,398,59.5,2025-01-18,0
4394,40.0,Other,North,Graduate,,620527.3,,Education,592.1,3,10,76.36,2024-07-11,1
4395,62.0,Female,West,Graduate,Salaried,1092962.33,387878.27,Business,725.8,7,455,90.29,2022-04-06,0
4396,42.0,Other,East,Post-Graduate,Salaried,537980.2,10000.0,Business,733.3,11,197,74.88,2022-12-11,0
4397,27.0,Male,East,Primary,Self-Employed,541315.69,527484.82,Home,714.2,6,417,54.02,2024-08-04,0
4398,48.0,Other,South,Secondary,Self-Employed,684573.46,301181.21,Home,763.7,5,213,64.24,2021-01-22,0
4399,21.0,Other,North,Graduate,Salaried,789021.37,471943.19,Home,825.1,8,108,68.96,2021-01-02,0
4400,26.0,Other,North,Graduate,Unemployed,377669.69,711808.78,Business,772.1,10,237,79.04,2023-03-30,1
4401,57.0,Female,South,Graduate,Self-Employed,50000.0,712301.12,Home,674.4,12,261,14.8,2018-10-05,1
4402,53.0,Female,East,Secondary,Self-Employed,856165.83,399732.76,Education,659.2,2,241,53.98,2022-01-26,0
4403,31.0,Female,East,Post-Graduate,Self-Employed,609304.88,537332.44,Business,515.0,6,324,84.62,2025-01-21,1
4404,59.0,Male,South,Secondary,Unemployed,872988.18,412086.15,Home,678.2,12,362,24.81,2023-02-24,0
4405,67.0,Other,East,Graduate,Salaried,1094571.93,250393.41,Other,608.2,11,128,27.69,2021-05-24,1
4406,49.0,Other,South,Graduate,,683013.78,454431.89,Other,664.6,2,296,85.95,2018-03-25,0
4407,53.0,Other,West,Graduate,Unemployed,856992.06,438824.79,Education,838.6,7,269,27.01,2019-06-25,0
4408,27.0,Female,East,Primary,Self-Employed,708224.96,309553.41,Car,627.5,7,311,14.69,2021-03-18,0
4409,52.0,Male,South,Primary,Unemployed,578456.14,288009.29,Home,797.4,0,463,55.89,2019-06-14,0
4410,21.0,Male,East,Post-Graduate,Self-Employed,,532657.09,Education,749.9,0,220,64.22,2024-03-12,0
4411,33.0,Male,East,Secondary,Salaried,869373.11,404228.32,Car,697.6,8,57,43.89,2018-03-27,0
4412,35.0,Male,South,Primary,Self-Employed,837487.81,532139.13,Other,726.9,2,142,16.07,2022-05-25,0
4413,58.0,Male,East,Post-Graduate,Self-Employed,557605.14,240519.89,Home,732.1,3,356,91.22,2019-06-04,0
4414,59.0,Male,South,Primary,Salaried,1087232.79,328346.0,Car,687.3,11,53,75.12,2022-06-27,0
4415,,Female,East,Post-Graduate,Salaried,1125055.98,251379.34,Car,661.5,12,138,39.3,2022-01-03,0
4416,51.0,Female,East,Graduate,Salaried,529273.87,585728.82,Car,697.4,8,469,61.89,2025-08-22,1
4417,63.0,Male,West,Graduate,Salaried,448612.77,715724.94,Car,759.8,8,445,78.5,2025-04-07,1
4418,67.0,Male,North,Post-Graduate,,769353.21,1074532.53,Car,,0,209,65.99,2025-04-08,0
4419,48.0,Other,East,Post-Graduate,Salaried,693835.14,154850.19,Car,743.0,8,231,86.91,2019-01-19,0
4420,35.0,Male,East,Primary,Self-Employed,620328.65,429785.61,Business,727.6,12,306,92.15,2020-01-26,0
4421,59.0,Male,South,Primary,Self-Employed,647280.8,25665.4,Other,693.1,2,242,89.82,2023-11-19,0
4422,61.0,Other,South,Post-Graduate,Self-Employed,50000.0,387375.43,Business,698.6,9,413,62.16,2019-10-11,1
4423,28.0,Male,North,Post-Graduate,Self-Employed,1026301.37,110715.27,Education,657.9,7,440,71.79,2018-04-04,0
4424,42.0,Female,West,Graduate,Self-Employed,733021.03,10000.0,Education,719.9,7,131,41.31,2018-06-26,0
4425,65.0,Female,West,Primary,Salaried,376457.73,191264.11,Home,802.5,7,490,20.58,2022-06-21,0
4426,31.0,Male,South,Secondary,Self-Employed,659538.8,725695.5,Home,670.9,2,117,67.33,2018-01-08,0
4427,55.0,Male,North,Secondary,Self-Employed,50000.0,485249.97,Education,646.9,0,419,26.66,2025-01-05,1
4428,34.0,Other,North,Graduate,Unemployed,189331.58,637572.91,Other,644.3,3,60,22.84,2024-05-28,1
4429,,Female,South,Secondary,Unemployed,,10000.0,Car,691.6,11,191,58.04,2024-05-07,0
4430,62.0,Other,West,Secondary,Unemployed,328853.67,602146.82,Home,623.2,0,323,60.19,2023-11-08,1
4431,61.0,Male,North,Post-Graduate,Unemployed,882520.85,438029.21,Home,609.9,6,471,26.7,2018-06-15,1
4432,57.0,Other,West,Graduate,Self-Employed,843935.23,125743.65,Education,657.5,7,337,42.28,2024-11-13,0
4433,58.0,Female,East,Post-Graduate,Salaried,1046558.07,523379.14,Home,723.0,2,230,76.15,2019-12-19,0
4434,68.0,Male,South,Primary,Salaried,844477.51,322907.51,Car,679.4,7,74,38.68,2021-05-19,0
4435,62.0,Male,West,Secondary,,621279.56,10000.0,Home,725.9,5,86,19.74,2021-11-09,0
4436,28.0,Other,South,Post-Graduate,,1115813.34,416622.83,Business,,6,201,91.44,2020-08-15,0
4437,69.0,Male,East,Post-Graduate,Unemployed,436961.24,647398.84,Education,648.6,9,265,69.53,2022-07-27,1
4438,61.0,Male,East,Post-Graduate,Unemployed,752578.8,304206.57,Other,795.1,0,319,42.38,2024-01-14,0
4439,53.0,Male,West,Primary,,384006.49,416994.42,Car,802.1,9,69,58.02,2023-07-31,1
4440,69.0,Female,West,Secondary,Salaried,624211.02,961372.72,Other,682.0,8,470,15.47,2018-02-22,1
4441,31.0,,East,Primary,Unemployed,677735.53,232444.33,Other,758.8,10,386,14.05,2020-01-22,0
4442,26.0,Other,East,Graduate,Self-Employed,860665.03,444855.69,Education,784.1,2,248,92.69,2020-11-23,0
4443,67.0,Female,East,Post-Graduate,Unemployed,1203078.94,314782.69,Business,751.7,7,368,60.97,2019-12-17,0
4444,25.0,Male,North,Post-Graduate,Salaried,594182.31,963299.39,Car,703.7,8,203,48.2,2024-06-24,0
4445,51.0,Male,North,Post-Graduate,Unemployed,50000.0,690628.66,Business,704.6,8,72,36.96,2024-10-14,0
4446,57.0,Female,South,Graduate,Unemployed,971536.99,666464.8,Other,715.1,1,95,90.45,2019-10-23,0
4447,28.0,Male,East,Post-Graduate,Salaried,473147.62,613505.98,Other,747.3,2,368,37.59,2019-02-23,1
4448,39.0,Female,North,Primary,Salaried,626086.19,241421.58,Education,683.6,8,99,85.09,2023-08-11,0
4449,65.0,Male,South,Graduate,Self-Employed,759893.24,454952.39,Other,850.0,8,85,52.53,2025-04-15,0
4450,,Male,West,Secondary,Unemployed,942441.16,10000.0,Education,732.6,7,267,27.53,2020-02-29,0
4451,24.0,Female,North,Graduate,Unemployed,543016.53,284620.25,Home,651.4,6,458,85.69,2024-01-01,0
4452,66.0,Male,South,Primary,Unemployed,867796.33,164291.3,Education,741.4,1,289,34.7,2021-08-29,0
4453,60.0,Other,East,Graduate,Unemployed,698795.2,167836.93,Other,601.6,4,25,41.72,2022-07-10,0
4454,,Other,West,Post-Graduate,Salaried,1260245.22,884035.69,Car,728.3,0,432,49.25,2019-12-17,0
4455,42.0,Male,West,Secondary,Self-Employed,222622.63,469181.17,Education,826.6,5,320,31.12,2019-04-27,1
4456,39.0,Male,West,Graduate,Unemployed,892507.58,184210.56,Car,651.5,5,325,11.01,2025-08-21,0
4457,42.0,Female,East,Primary,Self-Employed,697279.95,664215.98,Car,737.9,7,346,51.22,2020-02-23,1
4458,55.0,Other,North,Post-Graduate,Salaried,,172381.63,Business,711.9,7,323,88.37,2018-02-23,0
4459,67.0,Other,East,Graduate,Self-Employed,972555.15,661662.94,Home,624.0,0,116,44.0,2021-03-16,0
4460,64.0,Other,East,Graduate,Unemployed,700703.98,10000.0,Education,593.0,9,190,42.5,2018-03-21,1
4461,25.0,Male,South,Graduate,Salaried,936957.75,376181.98,Home,714.8,5,370,44.13,2019-07-02,0
4462,63.0,Other,South,Primary,Self-Employed,852727.79,217303.41,Other,837.2,8,329,44.52,2022-08-29,0
4463,37.0,Female,East,Secondary,Salaried,3836108.69,440928.29,Business,807.7,3,177,67.0,2019-03-06,0
4464,31.0,Male,North,Graduate,Self-Employed,505441.01,751474.6,Other,574.6,0,282,67.23,2020-12-12,1
4465,46.0,Other,East,Secondary,Self-Employed,,495607.14,Other,571.3,9,254,40.61,2021-10-04,1
4466,59.0,Other,West,Graduate,Salaried,618478.13,981119.16,Home,674.2,1,223,70.46,2023-10-11,1
4467,57.0,Male,West,Post-Graduate,Unemployed,223580.13,273243.99,Education,585.3,11,248,26.5,2020-01-11,1
4468,39.0,,East,Graduate,,845054.45,337600.29,Other,757.8,10,241,11.98,2018-06-12,0
4469,63.0,Other,East,Graduate,Salaried,835908.87,690377.3,Home,579.6,11,123,88.95,2023-03-26,1
4470,67.0,Female,West,Secondary,Self-Employed,957507.29,272531.31,Business,,7,31,87.65,2025-03-16,0
4471,69.0,Other,East,Graduate,Self-Employed,434768.39,181807.75,Car,,12,305,22.71,2018-07-04,0
4472,27.0,Other,West,Graduate,Unemployed,560188.01,414798.42,Car,623.7,11,479,44.77,2022-06-26,0
4473,31.0,Female,South,Secondary,Self-Employed,719122.74,625147.83,Education,598.2,3,376,78.17,2020-07-17,1
4474,53.0,Other,North,Post-Graduate,Self-Employed,613017.03,267702.22,Business,660.2,12,484,91.73,2019-12-14,0
4475,41.0,Male,North,Primary,Salaried,792903.2,683987.2,Car,670.4,9,15,11.82,2024-01-09,0
4476,68.0,Female,East,Graduate,Unemployed,578325.05,308546.04,Other,696.4,8,11,53.19,2023-09-26,0
4477,66.0,Male,East,Secondary,Self-Employed,600336.76,,Home,730.6,7,403,45.19,2018-01-15,0
4478,69.0,Male,West,Graduate,Unemployed,974923.43,,Car,786.3,1,190,91.31,2022-02-18,0
4479,51.0,Male,South,Primary,Salaried,1060319.84,548343.95,Home,675.5,6,90,34.53,2024-10-18,0
4480,,Male,South,Graduate,Unemployed,50000.0,455817.89,Business,,7,241,74.13,2021-04-17,1
4481,37.0,Male,North,Graduate,Unemployed,390509.43,269585.46,Car,566.4,3,53,88.94,2020-04-19,0
4482,38.0,Other,South,Post-Graduate,Self-Employed,838857.91,316361.32,Home,,7,151,16.08,2018-05-03,0
4483,40.0,Other,West,Secondary,Unemployed,890858.11,525701.27,Car,622.2,10,300,57.58,2020-02-16,0
4484,49.0,Female,East,Graduate,Unemployed,860944.53,847943.21,Home,705.7,4,361,63.07,2022-08-20,1
4485,25.0,Male,East,Secondary,Self-Employed,977531.2,683768.39,Other,653.7,10,308,70.77,2021-11-26,0
4486,44.0,Other,East,Graduate,Self-Employed,649819.49,830508.03,Other,685.7,6,191,33.08,2023-06-22,1
4487,57.0,Other,West,Primary,Unemployed,910102.4,527598.42,Business,714.3,10,394,27.41,2024-02-12,0
4488,25.0,Male,North,Primary,Self-Employed,769585.44,392898.53,Business,605.9,4,487,21.17,2019-08-02,0
4489,55.0,Other,East,Post-Graduate,Unemployed,362658.46,426330.09,Other,703.9,4,287,46.69,2021-05-12,1
4490,45.0,Female,North,Post-Graduate,Salaried,726635.87,541972.61,Home,768.5,11,334,37.39,2020-12-26,0
4491,43.0,Other,North,Post-Graduate,Salaried,986949.94,344054.91,Business,669.1,11,449,78.71,2022-08-13,0
4492,37.0,Other,East,Primary,Self-Employed,285269.36,316061.23,Education,649.3,3,176,74.49,2020-02-09,0
4493,61.0,Female,South,Post-Graduate,Salaried,864401.44,562975.83,Car,762.3,11,8,68.4,2023-01-04,0
