customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_group,credit_score_binary,income_quantile,income_cluster,income_log,loan_reciprocal,transaction_sqrt,income_boxcox,loan_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
3417,64.0,Male,South,Graduate,Unemployed,496636.18,564860.99,Education,648.8,10,67,32.78,2022-01-25,1,Medium,0.0,Q1-Low,1.0,13.115615018363599,1.7703470724717566e-06,8.18535277187245,228860.67828150225,37924.876390421974,1.137373821617265,11.166666666666666,0.32780000000000004
3418,44.0,Other,South,Primary,Salaried,1037651.11,220426.4,Other,580.5,4,203,83.13,2021-03-23,0,Very High,0.0,Q4-High,2.0,13.852471132388688,4.536661670289927e-06,14.247806848775006,456105.217317101,18254.01964027422,0.21242824093350607,33.833333333333336,0.8312999999999999
3419,27.0,Other,North,Post-Graduate,Unemployed,753401.01,10000.0,Home,681.1,6,183,18.94,2023-11-10,0,High,0.0,Q3,0.0,13.532354242142015,9.999999999998999e-05,13.527749258468683,338029.2014563059,1649.456042947427,0.013273143873274074,30.5,0.1894
3420,59.0,Male,West,Post-Graduate,Self-Employed,719351.09,169158.4,Education,685.5,7,180,20.2,2024-06-27,0,High,0.0,Q2,0.0,13.486106210861667,5.911618932314293e-06,13.416407864998739,323710.50492302404,14859.973473472724,0.2351541581733059,30.0,0.20199999999999999
3421,22.0,Male,West,Graduate,Self-Employed,674538.01,509128.9,Other,701.1,10,469,53.79,2021-03-08,0,High,1.0,Q2,0.0,13.421784788391198,1.9641391404023577e-06,21.656407827707714,304798.9483087165,34983.936594122024,0.7547816319498437,78.16666666666667,0.5379
3422,68.0,Male,North,Graduate,Unemployed,841685.69,10000.0,Business,637.9,7,406,91.33,2018-02-11,0,High,0.0,Q3,0.0,13.643163121839518,9.999999999998999e-05,20.149441679609886,374966.32611113595,1649.456042947427,0.011880919586502654,67.66666666666667,0.9133
3423,26.0,Female,East,Secondary,Unemployed,1133478.14,407312.9858402576,Business,656.8,7,197,73.93,2018-12-29,0,Very High,0.0,Q4-High,2.0,13.940802345584377,2.455114456852067e-06,14.035668847618199,495412.59830577776,29415.283104227055,0.3593478969433479,32.833333333333336,0.7393000000000001
3424,28.0,Female,East,Graduate,Salaried,508803.09,166547.79,Other,643.0,4,177,28.52,2021-04-29,0,Medium,0.0,Q2,1.0,13.139818329497754,6.004282614617667e-06,13.30413469565007,234103.86904666096,14681.454364660836,0.3273325049971689,29.5,0.2852
3425,24.0,Female,East,Secondary,Self-Employed,1101528.28,508117.54,Car,790.6,5,161,49.99,2021-07-14,0,Very High,1.0,Q4-High,2.0,13.912210026804969,1.9680485739579036e-06,12.68857754044952,482331.6594358173,34929.92463457706,0.4612841533219646,26.833333333333332,0.4999
3426,58.0,Male,East,Graduate,Salaried,640285.27,305784.05,Other,696.1,12,317,12.11,2023-11-03,0,High,0.0,Q2,1.0,13.369670652203428,3.270281756030103e-06,17.804493814764857,290289.7887457238,23540.69158902546,0.47757470666161034,52.833333333333336,0.1211
3427,28.0,Female,North,Secondary,Salaried,671796.98,664283.02,Education,808.7,6,8,47.37,2019-04-06,1,High,1.0,Q2,1.0,13.417712949308532,1.5053824497877402e-06,2.8284271247461903,303639.6429485516,43016.68937413991,0.9888151328099153,1.3333333333333333,0.47369999999999995
3428,31.0,Female,West,Secondary,Salaried,846055.17,540757.75,Other,654.3,10,46,26.0,2019-01-18,0,High,0.0,Q3,0.0,13.648341031183378,1.8492568992307517e-06,6.782329983125268,376787.78760817245,36661.29942125517,0.6391518770578519,7.666666666666667,0.26
3429,22.0,Other,North,Graduate,Unemployed,931236.88,273388.22,Education,625.0,0,54,43.01,2023-01-14,0,High,0.0,Q4-High,0.0,13.744270033826114,3.657802080865066e-06,7.3484692283495345,412180.03662928083,21578.777020225305,0.2935753790163465,9.0,0.4301
3430,56.0,Other,West,Primary,Salaried,712167.85,521926.2,Other,709.6,3,113,74.19,2024-11-07,0,High,1.0,Q2,0.0,13.476070311155167,1.915979692148043e-06,10.63014581273465,320684.3159223085,35665.33298521454,0.7328696458285783,18.833333333333332,0.7419
3431,31.0,Female,West,Graduate,Unemployed,799806.97,151236.7,Business,575.1,2,420,15.18,2022-04-17,0,High,0.0,Q3,0.0,13.592126940336453,6.6121516801146375e-06,20.493901531919196,357477.50320293347,13621.453221458021,0.1890915004154065,70.0,0.1518
3432,51.0,Other,East,Graduate,Salaried,758876.2001933916,10000.0,Home,709.3,6,91,38.13,2018-07-15,0,High,1.0,Q3,0.0,13.539595251711539,9.999999999998999e-05,9.539392014169456,340327.71198590734,1649.456042947427,0.01317737991710849,15.166666666666666,0.38130000000000003
3433,62.0,Female,North,Secondary,Unemployed,1118860.36,13633.68,Business,716.1,9,302,58.01,2021-12-29,0,Very High,1.0,Q4-High,2.0,13.927822083282264,7.334776817410461e-05,17.378147196982766,489430.7492244185,2098.945948939503,0.012185327577428875,50.333333333333336,0.5801
3434,28.0,Other,South,Graduate,Unemployed,951672.56,51162.89,Education,667.1,12,431,19.1,2020-09-03,0,High,0.0,Q4-High,0.0,13.76597735581048,1.9545416609577382e-05,20.760539492026695,420639.29963675566,5867.173156810835,0.05376102259373749,71.83333333333333,0.191
3435,30.0,Other,North,Primary,Self-Employed,891792.73,411272.64,Car,739.5,6,177,80.79,2019-04-28,0,High,1.0,Q4-High,0.0,13.70099014042642,2.4314770853709053e-06,13.30413469565007,395818.36106810556,29637.24719633966,0.461175143242085,29.5,0.8079000000000001
3436,54.0,Female,West,Secondary,Salaried,425322.19,556399.63,Other,568.0,0,440,83.17,2020-03-08,1,Medium,0.0,Q1-Low,1.0,12.960604605972012,1.797269347573071e-06,20.97617696340303,197955.3858738489,37482.69776128408,1.3081838735006983,73.33333333333333,0.8317
3437,35.0,Other,South,Primary,Unemployed,781577.54,233980.14,Home,680.2342208945338,6,331,50.35,2022-07-04,0,High,0.0,Q3,0.0,13.569070922834285,4.27386700426795e-06,18.193405398660254,349846.5885639771,19120.382311387,0.2993690683588477,55.166666666666664,0.5035000000000001
3439,66.0,Other,East,Secondary,Salaried,600145.24,847736.09,Education,714.7,4,131,53.34,2022-11-13,1,High,1.0,Q2,1.0,13.304928637833473,1.1796123956454407e-06,11.445523142259598,273223.1326629914,51991.37632210506,1.4125515516877214,21.833333333333332,0.5334
3440,68.0,Male,West,Secondary,Self-Employed,689072.26,175325.62,Business,718.2,5,311,87.75,2025-01-03,0,High,1.0,Q2,0.0,13.443102872354984,5.703672971468713e-06,17.635192088548397,310941.12301340303,15279.28591565289,0.25443720517787205,51.833333333333336,0.8775
3441,35.0,Other,North,Primary,Self-Employed,875305.39,643741.11,Business,675.4,12,26,26.21,2025-02-12,0,High,0.0,Q3,0.0,13.682329264048047,1.5534195105234126e-06,5.0990195135927845,388965.66192921874,41979.441110769985,0.735447441949375,4.333333333333333,0.2621
3442,46.0,Male,North,Post-Graduate,Self-Employed,915124.22,122459.61,Other,505.7,4,37,68.24,2021-06-16,0,High,0.0,Q4-High,0.0,13.726816187353231,8.165957739045484e-06,6.082762530298219,405501.8840678223,11560.901475588153,0.1338174723427165,6.166666666666667,0.6823999999999999
3443,62.0,Other,West,Primary,Self-Employed,805732.4,287761.45,Home,611.1,11,285,17.3,2025-02-06,1,High,0.0,Q3,0.0,13.599508197541788,3.4751006432584923e-06,16.881943016134134,359955.49941128667,22455.288863698523,0.3571427064370255,47.5,0.17300000000000001
3444,58.0,Other,South,Post-Graduate,Self-Employed,686973.62,438920.26,Car,640.1,4,100,83.58,2022-10-19,0,High,0.0,Q2,0.0,13.440052627290628,2.278318161936744e-06,10.0,310054.7549053665,31174.10917562529,0.6389186530918028,16.666666666666668,0.8358
3445,50.0,Other,West,Primary,Self-Employed,700353.54,476087.64,Other,850.0,3,152,16.38,2021-11-11,0,High,1.0,Q2,0.0,13.459341971519232,2.100453605558838e-06,12.328828005937952,315702.85990712635,33206.6349399681,0.6797818713103099,25.333333333333332,0.1638
3446,30.0,Male,West,Secondary,Self-Employed,1147283.37,776447.59,Business,725.9,4,241,42.45,2019-11-30,0,Very High,1.0,Q4-High,2.0,13.952908290404974,1.287916934612417e-06,15.524174696260024,501057.3965363864,48561.09228163074,0.6767705436190536,40.166666666666664,0.42450000000000004
3447,55.0,Female,South,Primary,Unemployed,172649.86,451380.88,Home,660.2,5,482,39.66,2022-09-07,0,Low,0.0,Q1-Low,3.0,12.059026683981521,2.215423923140027e-06,21.95449840010015,85137.2915173367,31859.653930767803,2.6144294585584955,80.33333333333333,0.39659999999999995
3448,70.0,Other,North,Primary,Unemployed,826677.5,72559.08,Other,660.2,6,211,29.67,2025-02-22,0,High,0.0,Q3,0.0,13.625171143886732,1.3781872647778695e-05,14.52583904633395,368705.3721250304,7697.540223880244,0.08777193040817005,35.166666666666664,0.2967
3449,59.0,Female,North,Primary,Unemployed,656021.75,713277.32,Education,649.0,7,264,72.54,2019-03-03,1,High,0.0,Q2,1.0,13.393950747202942,1.4019792470059172e-06,16.24807680927192,296961.64796458685,45462.32441478422,1.0872769386075993,44.0,0.7254
3450,25.0,Other,South,Secondary,Self-Employed,1125155.48,97560.36,Home,599.7,10,71,33.91,2022-07-06,1,Very High,0.0,Q4-High,2.0,13.93343267728141,1.0250064677908012e-05,8.426149773176359,492007.43207827705,9688.93661417868,0.0867083365225222,11.833333333333334,0.33909999999999996
3451,50.0,Other,South,Primary,Unemployed,827908.96,768837.27,Home,761.6,3,396,78.71,2020-04-05,1,High,1.0,Q3,0.0,13.62665968349299,1.3006653540612028e-06,19.8997487421324,369219.37200865464,48190.83956248058,0.9286495341226891,66.0,0.7870999999999999
3452,33.0,Male,South,Primary,Unemployed,559946.14,495715.02,Other,709.9,11,108,54.21,2018-01-29,1,Medium,1.0,Q2,1.0,13.235597665398902,2.0172880781381167e-06,10.392304845413264,256057.7874645457,34265.59664751423,0.8852905388364674,18.0,0.5421
3453,68.0,Other,West,Primary,Salaried,749041.22,721177.9,Car,613.7,4,302,25.72,2023-05-09,1,High,0.0,Q3,0.0,13.526550629402035,1.3866204164048823e-06,17.378147196982766,336198.1753535494,45853.13066725141,0.9628013529081885,50.333333333333336,0.2572
3454,67.0,Male,North,Graduate,Self-Employed,901384.79,662407.78,Car,759.7,10,254,78.84,2024-04-06,0,High,1.0,Q4-High,0.0,13.711688624747886,1.509644104723526e-06,15.937377450509228,399801.4011748988,42922.30030322919,0.7348779204494897,42.333333333333336,0.7884
3455,63.0,Female,North,Secondary,Salaried,449126.44,285683.54,Other,680.9,1,107,43.79,2018-09-17,0,Medium,0.0,Q1-Low,1.0,13.015061957187035,3.500376675534042e-06,10.344080432788601,208305.85492019742,22329.187863118445,0.6360871116828481,17.833333333333332,0.4379
3456,40.0,Female,East,Primary,Self-Employed,1396606.21,336550.01,Car,563.2,7,211,11.13,2023-09-24,1,Very High,0.0,Q4-High,2.0,14.149556431918338,2.9713266090825464e-06,14.52583904633395,602302.4100360103,25361.31990160902,0.2409770252990641,35.166666666666664,0.11130000000000001
3457,47.0,Female,North,Secondary,Unemployed,764787.0185549278,203000.57,Other,737.4,0,132,59.95,2022-09-06,0,High,1.0,Q3,0.0,13.547353974481195,4.9260945424931325e-06,11.489125293076057,342807.9081177518,17122.432919292794,0.26543412097079194,22.0,0.5995
3458,63.0,Other,South,Primary,Unemployed,817604.75,263428.18,Car,648.5,10,281,37.96,2025-02-10,0,High,0.0,Q3,0.0,13.614135531185712,3.7961010853128783e-06,16.76305461424021,364916.9725940111,20965.366309656707,0.3221950214941877,46.833333333333336,0.3796
3459,32.0,Other,South,Secondary,Self-Employed,800030.6,49363.16,Home,666.4,3,308,36.92,2022-09-24,0,High,0.0,Q3,0.0,13.59240650586996,2.025802237944207e-05,17.549928774784245,357571.045888982,5706.136591724182,0.06170158991418579,51.333333333333336,0.36920000000000003
3460,49.0,Female,South,Secondary,Salaried,1086532.61,306586.75,Business,759.6,1,445,67.73,2021-10-27,0,Very High,1.0,Q4-High,2.0,13.89850301239253,3.261719562244607e-06,21.095023109728988,476183.76748162566,23588.6964092165,0.28216985590519916,74.16666666666667,0.6773
3461,52.0,Male,North,Graduate,Self-Employed,596349.95,370402.61,Business,665.4,1,146,69.82,2018-11-14,0,Medium,0.0,Q2,1.0,13.298584615029776,2.699764993556599e-06,12.083045973594572,271605.7423202643,27322.241891006164,0.6211161919272401,24.333333333333332,0.6981999999999999
3462,45.52228101578871,Female,West,Graduate,Unemployed,754502.82,511349.7,Education,653.2,8,108,74.37,2019-06-09,0,High,0.0,Q3,0.0,13.533815620132824,1.9556088524154763e-06,10.392304845413264,338491.83230286994,35102.45518478808,0.6777306677263314,18.0,0.7437
3463,46.0,Female,West,Primary,Unemployed,916712.43,823293.93,Business,752.8,1,250,88.77,2019-06-17,0,High,1.0,Q4-High,0.0,13.7285501942189,1.2146330290568262e-06,15.811388300841896,406160.47626637074,50822.78474330757,0.8980939966091657,41.666666666666664,0.8876999999999999
3464,69.0,Other,North,Post-Graduate,Self-Employed,650886.15,670979.45,Business,605.1,10,38,70.0,2022-07-28,1,High,0.0,Q2,1.0,13.386091557469769,1.4903586093433986e-06,6.164414002968976,294785.426905602,43353.26679979524,1.0308706829911805,6.333333333333333,0.7
3465,39.0,Other,South,Post-Graduate,Unemployed,976342.79,516341.2,Education,571.4,6,212,89.18,2020-09-25,1,High,0.0,Q4-High,2.0,13.791570047224388,1.936703869456859e-06,14.560219778561036,430835.9519044406,35368.42139694055,0.528852371614277,35.333333333333336,0.8918
3466,47.0,Female,East,Secondary,Unemployed,104731.62,647234.35,Other,633.7,5,118,39.13,2023-01-30,1,Low,0.0,Q1-Low,3.0,11.559165905163914,1.5450354265035507e-06,10.862780491200215,53327.16553361448,42156.3444719642,6.179932574326646,19.666666666666668,0.39130000000000004
3467,38.0,Female,East,Graduate,Unemployed,1047030.52,334477.13,Other,576.8,12,267,87.52,2020-02-25,1,Very High,0.0,Q4-High,2.0,13.861469594461608,2.9897410325184177e-06,16.34013463836819,459962.5187749426,25239.855815531086,0.3194530852835121,44.5,0.8752
3468,31.0,Female,North,Secondary,Self-Employed,599043.03,10000.0,Business,535.9,0,149,21.09,2020-12-29,0,Medium,0.0,Q2,1.0,13.303090380239237,9.999999999998999e-05,12.206555615733702,272753.4856436536,1649.456042947427,0.016693291632155372,24.833333333333332,0.2109
3469,52.0,Other,North,Post-Graduate,Salaried,589222.86,287792.87,Home,696.4,5,409,91.57,2024-03-24,0,Medium,0.0,Q2,1.0,13.286561458337925,3.4747212465687442e-06,20.223748416156685,268566.6937911398,22457.19407069375,0.48842787599924414,68.16666666666667,0.9157
3470,35.0,Other,North,Graduate,Salaried,528919.11,39791.89,Business,743.1,9,154,10.22,2023-09-12,0,Medium,1.0,Q2,1.0,13.178592678641698,2.5130749004381922e-05,12.409673645990857,242755.11087229496,4826.0344486543245,0.07523246796660457,25.666666666666668,0.10220000000000001
3471,37.0,Male,North,Post-Graduate,Salaried,847901.81,478247.18,Other,752.1,8,379,41.9,2021-07-30,0,High,1.0,Q3,0.0,13.650521297356658,2.0909689420437312e-06,19.467922333931785,377557.39649066445,33323.6192750076,0.5640360409184644,63.166666666666664,0.419
3473,40.0,Female,West,Graduate,Self-Employed,1141320.16,475627.51,Education,642.3,0,38,85.42,2022-07-11,0,Very High,0.0,Q4-High,2.0,13.947697061630928,2.1024856194714177e-06,6.164414002968976,498619.6466463343,33181.69398362206,0.4167345208376938,6.333333333333333,0.8542000000000001
3474,51.0,Female,North,Graduate,Self-Employed,600197.52,144430.84,Home,748.9,8,41,92.67,2025-06-22,0,High,1.0,Q2,1.0,13.305015746140645,6.923729031832767e-06,6.4031242374328485,273245.4075751933,13142.675907107132,0.24063884835778726,6.833333333333333,0.9267
3475,42.0,Male,North,Post-Graduate,Self-Employed,1041921.14,383389.17,Home,556.4,4,64,14.32,2022-07-16,0,Very High,0.0,Q4-High,2.0,13.856577776814586,2.6083157226376466e-06,8.0,457861.5518700082,28063.740792116558,0.36796371172582215,10.666666666666666,0.1432
3476,47.0,Female,West,Post-Graduate,Salaried,166789.47,565690.82,Car,548.8,10,180,26.46,2018-11-21,1,Low,0.0,Q1-Low,3.0,12.024493632981992,1.7677500935935257e-06,13.416407864998739,82429.703582077,37968.16229074085,3.3916458874771886,30.0,0.2646
3477,39.0,Female,East,Post-Graduate,Self-Employed,624419.62,633855.94,Education,671.0,1,155,28.1,2022-05-05,0,High,0.0,Q2,1.0,13.344579490780898,1.5776455451375883e-06,12.449899597988733,283552.51008319255,41477.67465795576,1.0151121452589846,25.833333333333332,0.281
3478,37.0,Male,South,Secondary,Unemployed,574482.7,717085.58,Education,689.4,4,401,94.96,2022-09-08,1,Medium,0.0,Q2,1.0,13.261227003370616,1.394533690107112e-06,20.024984394500787,262273.8544387224,45650.82179784996,1.2482283278504296,66.83333333333333,0.9495999999999999
3479,59.0,Other,West,Graduate,Unemployed,490764.57,10000.0,Other,663.9,11,405,82.67,2019-04-18,0,Medium,0.0,Q1-Low,1.0,13.103721838583967,9.999999999998999e-05,20.12461179749811,226327.43922345957,1649.456042947427,0.020376369060219647,67.5,0.8267
3480,23.0,Female,East,Graduate,Salaried,767135.83,387878.34,Car,693.5,6,119,89.7,2023-11-27,0,High,0.0,Q3,0.0,13.55042046078807,2.5781279769321417e-06,10.908712114635714,343793.1343100645,28318.751128420492,0.5056188550077241,19.833333333333332,0.897
3481,68.0,Male,East,Graduate,Salaried,194355.57,747065.32,Home,744.5,2,85,65.67,2024-10-23,1,Low,1.0,Q1-Low,3.0,12.17744974069999,1.3385710368672965e-06,9.219544457292887,95115.93353919573,47127.05103251083,3.843807100563158,14.166666666666666,0.6567000000000001
3482,64.0,Other,North,Primary,Self-Employed,392872.91,451142.44,Car,625.8,11,170,38.08,2022-12-06,1,Medium,0.0,Q1-Low,3.0,12.881243999676675,2.2165948297836883e-06,13.038404810405298,183785.49818662237,31846.575638727074,1.1483164873851954,28.333333333333332,0.38079999999999997
3483,42.0,Other,West,Secondary,Self-Employed,274535.32,653956.43,Home,645.2,3,34,42.44,2020-05-09,0,Low,0.0,Q1-Low,3.0,12.522838844475993,1.5291538612136566e-06,5.830951894845301,131412.70277248864,42496.164099782945,2.3820484373376805,5.666666666666667,0.4244
3484,62.0,Female,West,Graduate,Unemployed,644230.72,740504.96,Car,758.0,4,55,30.07,2023-06-13,1,High,1.0,Q2,1.0,13.375813754033674,1.3504298472220884e-06,7.416198487095663,291963.53494912037,46805.15989807537,1.1494406227632237,9.166666666666666,0.3007
3485,68.0,Female,East,Post-Graduate,Unemployed,1211035.16,845689.06,Home,615.7,7,45,60.1,2023-04-16,1,Very High,0.0,Q4-High,2.0,14.006986881709588,1.1824677027275234e-06,6.708203932499369,527069.1338081084,51893.79786086662,0.6983191635823357,7.5,0.601
3486,29.0,Other,East,Graduate,Salaried,495941.02,221553.78,Other,641.3,10,17,88.42,2024-01-14,0,Medium,0.0,Q1-Low,1.0,13.114214303713002,4.513576793860144e-06,4.123105625617661,228560.86010158333,18326.526407270983,0.4467341297963213,2.8333333333333335,0.8842
3487,68.0,Other,West,Post-Graduate,Unemployed,412723.89,356943.37,Home,633.5,1,125,67.38,2022-05-04,1,Medium,0.0,Q1-Low,1.0,12.930536524074743,2.8015648532706947e-06,11.180339887498949,192462.51932033864,26547.608306647766,0.86484785264066,20.833333333333332,0.6738
3488,54.0,Other,South,Graduate,Unemployed,837998.98,219565.87,Home,674.2,1,493,35.25,2024-01-18,0,High,0.0,Q3,0.0,13.638773355597872,4.554441908480564e-06,22.20360331117452,373429.01256200747,18198.6195190503,0.26201209695983163,82.16666666666667,0.3525
3489,68.0,Male,West,Secondary,Self-Employed,633995.54,55054.35,Education,632.3,4,243,33.7,2023-02-20,0,High,0.0,Q2,1.0,13.359798775991223,1.8163868976747193e-05,15.588457268119896,287620.1781083783,6211.1404134176555,0.0868371250687347,40.5,0.337
3490,38.0,Other,South,Post-Graduate,Self-Employed,211005.27,587566.85,Home,752.8,1,36,61.13,2020-10-31,1,Low,1.0,Q1-Low,3.0,12.259643127656513,1.7019340012119443e-06,6.0,102721.4158717419,39104.23805617949,2.784607465017343,6.0,0.6113000000000001
3491,50.0,Other,South,Primary,Salaried,646189.4,499138.64,Education,555.7,6,413,10.62,2023-01-13,1,High,0.0,Q2,1.0,13.378849476180473,2.003451385771292e-06,20.322401432901575,292794.20548586507,34449.345854615225,0.7724339644073394,68.83333333333333,0.10619999999999999
3492,47.0,Other,East,Post-Graduate,Self-Employed,253914.95,88438.8,Business,618.0,10,467,11.58,2025-04-25,1,Low,0.0,Q1-Low,3.0,12.444758585727554,1.1307254282057067e-05,21.61018278497431,122152.2664260295,8977.328822285994,0.34830087791207254,77.83333333333333,0.1158
3493,21.0,Other,South,Graduate,Self-Employed,961225.7,221396.98,Business,716.7,9,115,81.23,2024-09-26,0,High,1.0,Q4-High,2.0,13.775965560236433,4.51677344469647e-06,10.723805294763608,424589.7724627158,18316.446843795802,0.2303277783771283,19.166666666666668,0.8123
3494,60.0,Male,North,Post-Graduate,Self-Employed,1107800.52,685123.24,Home,679.9,12,160,75.72,2022-06-04,0,Very High,0.0,Q4-High,2.0,13.917887996669023,1.4595914159910828e-06,12.649110640673518,484901.5430210654,44061.717037754344,0.6184536183463788,26.666666666666668,0.7572
3495,54.0,Other,West,Secondary,Unemployed,448516.28,545807.35,Home,667.0,6,40,44.32,2020-08-10,0,Medium,0.0,Q1-Low,1.0,13.013702488166881,1.8321482845549773e-06,6.324555320336759,208040.994797068,36927.039902639626,1.216917588810823,6.666666666666667,0.4432
3496,36.0,Other,West,Graduate,Salaried,704542.77,532783.32,Other,789.5,6,71,35.76,2024-11-23,0,High,1.0,Q2,0.0,13.46530573756056,1.8769356367988362e-06,8.426149773176359,317469.8437508768,36240.506117578225,0.7562114646354258,11.833333333333334,0.3576
3497,37.0,Female,South,Graduate,Unemployed,465673.9,537422.58,Education,609.9,12,165,29.12,2021-05-01,1,Medium,0.0,Q1-Low,1.0,13.051243030159139,1.8607331310865245e-06,12.84523257866513,215480.13830415127,36485.47926520877,1.1540749438609292,27.5,0.2912
3498,39.0,Male,South,Secondary,Self-Employed,565393.96,616659.62,Other,729.5,2,29,86.93,2025-04-25,1,Medium,1.0,Q2,1.0,13.245279810158742,1.6216401521474655e-06,5.385164807134504,258388.56114484288,40600.61257643463,1.090672457838071,4.833333333333333,0.8693000000000001
3499,31.0,Male,East,Graduate,Self-Employed,767340.9497593977,286391.75,Other,569.7,5,131,82.97,2021-08-09,1,High,0.0,Q3,0.0,13.550687808585023,3.4917206937699724e-06,11.445523142259598,343879.16410611186,22372.18952164928,0.37322620419228125,21.833333333333332,0.8297
3500,48.0,Female,South,Graduate,Salaried,770991.3296119306,405584.2854067342,Education,668.6,1,312,24.4,2020-06-13,1,High,0.0,Q3,0.0,13.555433703873321,2.465578761260837e-06,17.663521732655695,345409.9328932073,29318.227611457205,0.52605557264941,52.0,0.244
3501,28.0,Male,South,Post-Graduate,Self-Employed,1084088.66,244074.34,Other,640.0,2,241,45.97,2022-09-06,0,Very High,0.0,Q4-High,2.0,13.896251169738386,4.097112379777391e-06,15.524174696260024,475181.2884626231,19758.338496001536,0.22514241593487383,40.166666666666664,0.4597
3502,68.0,Male,North,Primary,Unemployed,270557.46,459935.52,Education,632.8,5,228,89.78,2024-11-26,1,Low,0.0,Q1-Low,3.0,12.508243472217924,2.1742178120967867e-06,15.0996688705415,129629.85717659013,32327.859396933523,1.6999550483656964,38.0,0.8978
3503,37.0,Other,East,Primary,Unemployed,794209.49,139126.02,Business,801.9,11,347,90.29,2024-06-14,0,High,1.0,Q3,0.0,13.585103805851944,7.1877280755964485e-06,18.627936010197157,355135.5732772298,12766.000096151562,0.1751754691322059,57.833333333333336,0.9029
3504,39.0,Male,South,Post-Graduate,Self-Employed,1004428.7,469716.67,Car,680.249555172164,1,330,65.3,2023-06-18,0,Very High,0.0,Q4-High,2.0,13.81993047572086,2.128942964702526e-06,18.16590212458495,442424.29447988333,32860.821140452535,0.4676456078963096,55.0,0.653
3506,48.0,Other,South,Primary,Self-Employed,523160.73,354759.73,Car,655.2,9,488,79.88,2023-10-03,0,Medium,0.0,Q2,1.0,13.16764593042536,2.818809226176819e-06,22.090722034374522,240280.81091947976,26421.322172120603,0.6781084849392269,81.33333333333333,0.7988
3507,42.0,Male,West,Primary,Self-Employed,971577.85,374410.39,Other,680.2331815666648,10,371,91.94,2022-10-27,0,High,0.0,Q4-High,2.0,13.78667770765585,2.670866051553744e-06,19.261360284258224,428867.8162442153,27551.68519741642,0.3853632418647667,61.833333333333336,0.9194
3508,26.0,Female,North,Secondary,Unemployed,888547.22,407655.83,Education,850.0,8,150,92.35,2023-02-06,0,High,1.0,Q4-High,0.0,13.697344196347881,2.453049671827329e-06,12.24744871391589,394470.0636427579,29434.520690589598,0.4587891569791868,25.0,0.9235
3509,70.0,Male,East,Primary,Self-Employed,1131806.45,500551.91,Education,565.9,0,196,69.4,2024-01-04,0,Very High,0.0,Q4-High,2.0,13.939326426103955,1.997794794150317e-06,14.0,494728.76545401954,34525.115487456314,0.44225928382012664,32.666666666666664,0.6940000000000001
3510,70.0,Other,West,Primary,Salaried,690810.04,376415.73,Other,652.6,0,210,62.43,2025-06-04,0,High,0.0,Q2,0.0,13.445621606597717,2.656637117688991e-06,14.491376746189438,311674.94958513475,27666.284092617032,0.5448903579919018,35.0,0.6243
3511,67.0,Female,East,Secondary,Unemployed,466426.49,672276.58,Education,622.0,12,5,29.72,2021-07-16,1,Medium,0.0,Q1-Low,1.0,13.052857853104806,1.4874830237281187e-06,2.23606797749979,215806.03675061458,43418.37664712886,1.441334474806523,0.8333333333333334,0.29719999999999996
3512,38.0,Other,South,Secondary,Salaried,799084.28,416696.49,Other,592.0,11,169,31.6,2018-03-11,1,High,0.0,Q3,0.0,13.591222952469577,2.3998282298946113e-06,13.0,357175.19613840216,29940.51741499357,0.5214675102856484,28.166666666666668,0.316
3513,43.0,Male,South,Graduate,Unemployed,785987.01,368503.04,Car,667.8,5,355,26.06,2018-04-21,0,High,0.0,Q3,0.0,13.574696816842067,2.71368181928702e-06,18.841443681416774,351693.44748055236,27213.299349449502,0.4688411326288967,59.166666666666664,0.2606
3514,32.0,Other,East,Graduate,Self-Employed,701147.19,534065.76,Business,738.4,0,462,38.12,2022-02-01,0,High,1.0,Q2,0.0,13.46047454167817,1.8724285938121141e-06,21.494185260204677,316037.6670705252,36308.2719389698,0.7617027745629275,77.0,0.3812
3515,30.0,Other,South,Graduate,Self-Employed,893897.4,263069.33,Home,631.8,7,284,68.77,2020-07-28,0,High,0.0,Q4-High,0.0,13.703347401164956,3.801279305345082e-06,16.852299546352718,396692.54575022013,20943.170242313074,0.29429477029466694,47.333333333333336,0.6877
3516,45.9503264368149,Other,West,Secondary,Unemployed,883107.4,10000.0,Home,830.0,8,265,40.05,2022-12-28,0,High,1.0,Q3,0.0,13.691203235358207,9.999999999998999e-05,16.278820596099706,392209.46479340916,1649.456042947427,0.011323651007793615,44.166666666666664,0.40049999999999997
3517,64.0,Other,North,Post-Graduate,Self-Employed,855849.38,212671.24,Other,736.9,9,233,54.07,2018-02-19,0,High,1.0,Q3,0.0,13.65985085012675,4.702093240251927e-06,15.264337522473747,380868.41604585474,17752.981041485113,0.2484914343222402,38.833333333333336,0.5407
3518,70.0,Female,East,Post-Graduate,Salaried,437446.62,403993.6123457233,Education,680.3358934488122,10,359,72.16,2023-01-21,0,Medium,0.0,Q1-Low,1.0,12.988712251897825,2.47528666157284e-06,18.947295321496416,203231.79717909492,29228.839959018784,0.923526651882059,59.833333333333336,0.7216
